user_id,item_id,timestamp
338,10,108948116559
339,10,104277527725
340,105,117577334958
341,11,61575592796
342,38,158785200686
343,10,83090247052
344,10,116783030043
345,162,56565688332
346,23,30389530920
347,163,140891307409
348,2,94825097012
349,164,147199353793
350,139,72256580712
351,83,160699932650
352,16,45198632924
353,10,105014700050
354,83,149049831373
355,67,91702450663
356,165,173568460352
357,58,109879678711
357,166,108008981300
358,10,158875682273
359,167,110888834918
360,10,120076118274
361,20,52819134548
362,168,182281814303
363,111,112057727916
364,105,122680758209
365,169,113455481191
366,23,38780821729
367,170,132371890177
368,171,109970798095
369,10,71317825807
370,109,85609656945
371,67,96954291674
372,172,114997873829
373,10,16884152118
374,173,174851825128
375,174,170913966836
376,149,119821052908
377,13,90892598349
378,0,150431558256
379,84,151034866944
380,0,77283011518
381,4,82598482420
381,10,70177739756
381,70,68715727660
382,83,176151426869
383,10,31072936328
384,175,92716852863
385,175,75771538320
386,176,141390338036
387,177,132426040359
388,13,82887279132
389,10,191877271108
390,85,116343920993
391,10,138667471966
392,0,112468683137
393,70,50969183330
394,87,91814469887
395,10,141629424667
395,4,116457728320
396,10,45083794986
397,16,523837000
398,64,92073558635
399,178,146113311186
400,179,138478477679
401,180,88997852471
402,39,108086174334
403,0,94099150589
404,70,53972072001
405,4,108596865676
406,0,89600501250
407,181,155939238702
408,49,90781724358
409,23,4201517000
410,182,107386891314
411,183,172449181938
412,87,107642857154
413,184,122415520331
414,70,102286413487
415,16,39986904402
416,149,130884867571
417,121,140573243807
418,8,138038429687
419,10,81020246892
420,185,192733743472
420,186,192689881575
421,20,4550435000
422,23,90880582922
423,125,106161864824
424,187,136748723415
425,97,131008066027
426,10,64113635617
427,23,3068858000
428,64,122727357957
429,188,137905226592
430,162,58829661369
430,70,53473263751
431,20,52184724361
432,13,88789469411
433,10,61497908713
434,189,177375247908
435,84,95020436738
436,144,116264227284
437,93,77042470622
438,190,115415735390
439,0,142662082276
440,128,48559155948
441,14,53922033811
442,67,62209908111
443,10,94612659264
444,191,120853608582
444,1,75507420106
445,161,109119548091
445,0,90105053158
446,10,116220155208
447,77,77427631457
448,10,30261276842
449,192,78181888519
450,10,77249797761
451,10,115073793531
452,128,72501999164
453,2,159850649081
454,2,129506035167
455,0,56235235009
456,193,132795515239
457,10,18028732973
458,194,171226073835
459,83,139692717500
460,47,94089852104
461,10,30342949873
462,195,172554980668
463,162,56164206939
464,196,133761777781
465,197,150598787229
466,198,153004673160
467,45,150729830093
468,199,102002390747
469,70,59435317812
470,83,142897359336
471,200,186846731309
471,201,159289951036
471,202,156915679768
472,203,140840807022
473,10,119816662793
474,10,73771418798
475,126,121672136199
476,22,128885882776
477,2,148415548189
478,88,115240091471
479,33,127411924764
480,33,145045080739
481,33,109801716761
482,63,151772874494
483,8,109037348169
484,204,73544824649
485,205,119597247211
486,30,121727969189
487,206,83445876665
488,10,119565712721
489,8,112898225157
489,10,45433244737
490,187,135874208468
491,170,159841371813
492,44,116099642484
493,13,132777604811
494,83,142039469569
495,18,111884274589
496,33,86993353316
497,10,113489985841
498,207,131391073263
498,8,88543481331
499,20,41998531878
500,208,142018838485
501,0,131144735163
502,10,144665251169
503,28,126075406057
504,83,148759573391
505,67,129922468184
506,13,128639177300
506,209,128639066868
507,10,47521973914
508,33,116812884330
509,10,109944161097
510,139,57436517941
511,156,60651361367
512,191,85192865434
513,23,32223764124
514,210,120330003488
515,16,17173899658
516,211,162774660270
517,212,175562020263
517,86,167851270241
517,213,162261866244
517,214,159929690743
518,23,92958005898
519,215,166440865892
520,216,109803350009
521,217,122868684374
522,8,156376230630
523,121,133461165082
524,16,65909320126
525,70,50364849860
526,0,128218658758
527,10,60989813210
528,74,129818652421
529,30,119053710600
530,3,83768093758
531,53,131747694609
532,64,60543215921
533,10,43609893516
534,10,83145041918
535,10,82910459160
536,47,94605735835
537,218,149025159779
538,29,94880683475
539,219,156046250936
540,220,141362496009
541,221,155834992057
542,193,180768009106
543,10,64876453834
544,23,29435020541
545,5,137890517999
546,129,173147270116
547,162,56649308284
548,171,108159191841
549,222,120705607345
550,10,62999381888
551,5,109620751192
552,53,88444981818
553,52,117756018552
554,211,112480320839
555,16,58126103362
556,223,117890203345
557,106,80524618407
558,16,13274427035
559,224,96398731131
560,20,40078939471
561,155,54387817291
562,29,90945677070
563,58,171748414836
564,225,57261006982
565,83,143382088238
566,178,133114786551
567,226,174248414475
568,227,142780848828
569,167,105588854944
570,228,133242486569
570,229,133242430427
571,115,146357699636
572,230,154657714680
572,138,153374214368
573,4,151705325752
574,10,111988229641
575,53,91647858438
576,2,80725049665
576,0,80724758171
577,10,94601980451
578,13,164820679690
579,39,110046379761
580,106,93492698952
581,130,58308412907
582,57,118933263085
583,231,129084488433
584,10,101671154496
585,37,128553408820
586,0,184781394942
587,10,79803301414
588,0,134418076541
589,13,102960755370
590,232,131051545745
591,10,161637833341
591,50,140838694089
592,129,189739665231
593,4,110085444045
594,233,168454250896
595,16,93716496697
596,5,121709818369
597,3,87499125627
598,5,123620050010
599,126,82926536929
599,156,58995574867
600,189,130776388877
601,125,114041842838
602,234,80171222747
603,4,76786498527
604,102,54187193805
605,4,88975020870
606,155,68628296722
607,11,141274701548
608,16,66782599509
609,20,35513920436
610,33,115061559072
611,10,19415673258
612,56,123878275938
613,29,118437436753
614,0,95260260099
615,3,75844536903
616,235,148664394707
617,83,139900419090
618,16,28666448555
619,8,111994163631
620,162,56064714045
621,10,122498706834
622,236,148426656069
623,10,94865963779
624,237,90471061575
625,43,157526764676
626,23,37676322890
627,4,136255082404
628,4,134600460325
629,230,160599615789
629,238,160599382607
629,229,151897007654
630,4,79588838133
631,74,119507244422
632,239,70240719718
633,121,150504602938
633,240,150504573267
633,183,141105561085
633,241,138949421907
634,29,154380335738
635,155,63940065297
636,13,74718559172
637,111,91798265379
638,20,55356526917
639,242,153097956484
640,39,92791885764
641,243,80442865200
642,0,156206186234
642,22,155155080409
642,85,112660283939
643,3,95464441597
644,20,10067363000
645,105,106694385314
646,126,87203115411
647,70,53506098164
648,29,166588544485
649,10,64772749610
650,10,122487883856
651,16,43268685989
652,102,47761954565
653,244,179332441489
654,33,128544155071
655,245,192338033977
656,8,111631053153
657,246,164389601717
658,247,176064457730
658,230,173589859398
658,248,173589239158
658,249,173589160934
658,238,161811699200
658,250,161811579675
658,229,115320023030
659,10,58724861002
660,20,38715745036
661,23,42232506129
662,105,47824786482
663,10,153952680002
664,8,127275037539
665,178,125483723308
666,0,73536236441
667,10,65565371414
668,10,86002793126
669,10,41220069387
670,10,39031121184
671,251,174402809699
672,252,156062815293
673,10,70310758220
674,71,83613649528
675,253,92425992518
676,193,125000812782
677,138,135014023565
678,114,133517574616
679,254,124502334110
680,23,19403994191
681,16,41805716651
682,231,135318556762
683,0,79648793317
684,142,165979888655
685,83,158786684741
686,255,164408275138
687,53,124318045052
688,171,84915415211
688,10,83026923533
689,64,60545497959
689,39,60545362952
690,114,101764048394
691,0,115265667002
692,229,120349701442
693,87,59333280051
694,13,79384302940
695,10,74910514943
696,11,186267939406
697,256,178428821539
698,38,93286824614
699,5,78989600565
700,70,68705173760
701,0,73256077161
702,0,83607683407
703,61,94358880988
703,257,92682678717
704,258,168640108543
705,47,93454729240
706,16,45073826408
707,127,120436974782
708,202,110839522754
709,29,138111278308
710,259,86225408884
711,15,88944303725
712,10,131486880306
713,14,110536957533
714,260,61796265290
715,261,168802001790
715,262,131748297466
716,0,104930678163
717,227,94152506779
718,121,116949322035
719,262,136878783941
720,125,115065512668
721,3,68422852021
722,126,140466393911
723,22,114014064009
724,15,69446873746
725,263,130142171810
725,57,119147922678
726,53,94979431199
727,264,104741524837
728,16,43473961716
729,126,91825232239
730,30,138058821174
731,155,66696761289
732,193,94289992029
733,10,153865348828
734,83,139102919075
735,4,142222395815
736,209,87121496753
737,170,133049383521
738,238,168921679828
739,74,154301901354
739,265,141536057482
740,52,143140866270
741,97,127343153454
742,23,8532313000
743,170,132369638463
744,56,122760961792
745,1,75402028304
746,266,119515249648
747,2,73518448145
748,161,115266400721
749,232,127022554812
750,267,186862377672
751,268,118169216722
752,269,173213006469
753,2,159056535018
754,65,67226595905
755,230,153455672016
756,10,51206852164
757,270,174776851739
758,231,123001215479
759,26,121001494384
760,23,3889770000
761,128,47765340481
762,271,192570406803
763,272,188591000302
764,46,75964144195
765,273,184545760289
766,57,86348331415
767,128,168560365813
768,274,136039289407
769,275,191183482475
770,145,148618901074
771,16,32236772735
772,276,84049698376
773,16,122094351555
774,217,89493570890
775,277,174002636854
776,117,120683444779
776,0,71084960741
777,278,117321528997
778,156,61643693606
779,279,133837317299
780,175,125028531187
781,0,114824409632
782,16,37987729312
783,15,78565101985
784,280,109092700879
785,4,193344417172
786,281,112239178474
787,282,127810597864
788,65,79839147908
789,139,67974094537
790,193,117164811778
790,18,116619035880
791,81,111084094050
792,10,81662167632
793,61,142616656256
794,10,128312502047
795,84,107185274540
796,4,134754226425
797,0,122376746414
798,112,108756914379
799,23,31419447100
800,155,69606964803
800,162,64185541465
801,43,102794007873
802,146,85789476630
803,64,184370898193
804,283,127321218627
804,284,113284425605
805,31,120931196763
806,120,126121000060
806,3,122273286991
807,285,166152181348
808,221,103605805105
809,115,118257208814
810,286,135088213604
811,3,102041638323
812,227,93008989090
813,287,143665048204
814,0,82298739393
815,29,133911633333
816,52,133912849321
817,56,142395417877
818,105,60210389500
819,0,133844911633
820,288,133493628610
821,289,176591689428
822,202,140976142911
823,217,96904275483
824,0,69792129833
825,290,151781216233
826,10,49580955405
827,291,114399744619
828,64,69130465766
829,113,91170465631
830,10,34495470601
831,87,59922166634
832,170,128818091945
833,0,130715278662
834,292,138931508367
835,29,191182699536
836,1,140729368132
837,10,50868697695
838,39,107935561446
839,10,42225588829
840,20,5684780000
841,87,55690820708
842,175,117946382826
843,1,86312622565
844,33,96569030571
845,10,63998251429
846,20,31682726781
847,126,108422719828
848,23,68021378059
849,10,33321381363
850,102,51016344503
851,106,74309985614
852,193,133120834175
853,3,90545557770
854,8,130883915748
855,293,181274716097
856,131,132869178077
857,5,121712416730
858,30,134392328702
859,2,102712622877
860,294,184743514458
860,295,156666152647
861,139,59482781563
862,10,85193863383
863,193,133138471128
864,264,132348700403
865,71,129774162838
866,0,121718596443
867,10,106766405633
868,10,106433752984
869,112,78079268559
870,5,125760104716
871,296,92718416872
872,0,104889096324
873,22,165643565093
874,297,165926111721
875,4,138126456380
876,298,163461273576
877,299,139628203332
878,274,119493924602
879,297,129569000214
880,13,57613270021
881,239,120098549024
882,10,138679564637
883,0,144714368699
884,199,66983276073
885,10,168545265061
886,300,131749905446
887,53,76019896911
888,129,189148383336
889,120,110056928544
890,112,107112547135
891,33,157139051962
891,39,59937019368
892,23,19199469796
893,10,60621657363
894,10,140544798708
895,301,124661838546
896,10,76525720963
897,109,92016059696
898,192,127000984116
899,16,77668345114
900,119,179578289231
900,302,179577722905
901,303,184893032750
901,304,184892960191
902,76,143067582349
903,305,91405443853
903,16,27472072662
904,49,88479986359
905,306,175548434511
906,50,143530855836
907,10,113945767818
908,13,65845582247
908,145,65845478533
909,147,126905437535
910,217,82960249787
911,307,16727583631
912,308,76711255315
913,309,170191667461
914,267,181260950986
915,1,90098505162
916,202,123393901694
916,13,88266402837
917,310,131416443922
918,311,140308663160
919,2,177217363177
920,10,93378027492
921,29,94024624373
922,97,104631944505
923,18,136989072708
924,10,125347170647
924,94,125347092942
925,312,150843106971
926,306,168544657825
927,209,109909869230
928,106,108863446605
929,39,56938508479
930,217,193281160383
931,232,129305259021
932,45,138822172612
933,306,174364330936
934,10,44928713167
935,313,138067899144
936,126,139186018463
937,8,134957680378
938,8,192934848526
939,264,145815837456
940,314,151190320590
941,105,47688756916
942,0,131738371609
943,29,96259384556
943,315,80515856614
943,74,79999342658
944,3,107303450249
945,162,69699726988
946,0,166300082462
947,264,151703037427
947,43,151702795832
948,316,159488089612
948,161,158705801201
949,10,169322056686
950,13,97895667919
951,10,60367897696
952,20,12682840807
953,0,157251954677
954,8,109117008605
955,10,102610347426
956,155,59248572570
957,83,138907600800
958,8,111821663837
959,141,95363416663
960,10,110631597006
961,82,169147984975
961,129,160683020297
961,317,150933090917
962,49,140270914895
963,318,125884306512
964,202,97728441974
965,10,65311845103
966,262,154277231396
967,10,104332740518
968,146,59287954980
969,13,86507472439
970,211,112654406462
971,13,127108931440
972,319,165541369598
973,10,89822234855
973,10,89822234855
974,58,103270420980
975,1,136066695392
976,4,92838839166
977,5,86264393640
978,320,128492469681
979,10,106630380553
980,33,126534913970
981,98,147350974080
982,10,141091589963
983,85,82466635350
984,321,118781312918
985,322,80195696594
986,64,140303311382
987,23,85722039628
988,11,93158996918
989,257,135137807003
990,216,125683145343
991,145,121531689020
992,10,73979735273
993,22,179689161871
993,112,66981732846
993,39,58898066596
994,10,88826868283
995,10,170275116631
996,0,136952526602
997,52,106963213615
998,221,114683963215
999,49,94475129151
1000,39,67582466165
1001,23,57358124440
1002,93,67508137504
1003,323,169473189306
1004,4,76419761132
1005,324,147057271193
1006,10,16823769392
1007,10,45880520087
1008,193,150717264697
1009,53,113078316703
1010,0,94195880650
1011,33,108760889753
1012,325,95302755054
1013,4,95130978827
1013,106,78323028272
1014,18,146241815935
1015,18,123398804050
1016,5,137805472664
1017,10,82306999295
1018,218,147462137213
1019,194,109095509633
1020,10,111892229850
1020,274,111892182551
1021,16,15485028048
1022,10,92981753661
1023,23,77828527551
1024,326,126899731861
1025,158,113775344963
1025,193,113775114508
1026,16,66523591340
1027,155,53409921449
1028,327,112074576514
1029,209,120531951537
1030,328,114194287497
1030,267,114193081574
1031,53,124162480846
1032,10,102959118658
1033,4,114467170477
1034,329,175638294446
1034,330,166254576623
1034,331,154993111029
1035,23,40277443586
1036,27,116861204380
1037,210,125865029498
1038,10,32095126553
1039,23,60886801643
1040,57,123781414048
1041,10,86910679850
1042,113,70480319177
1043,156,80944733907
1044,10,92866640184
1045,167,121576275328
1046,34,113365481941
1047,145,107547149474
1048,87,54685528112
1049,332,185206767482
1049,333,176069435103
1049,105,173211596764
1049,334,170801357965
1049,335,160186659641
1050,336,124603192943
1051,109,124320211460
1052,33,95388029678
1053,23,67527403941
1054,156,80303034859
1055,337,181401439305
1056,199,185561640373
1057,26,124055180904
1058,23,53856392147
1059,172,108267489777
1060,338,133192878192
1061,43,123998696821
1062,4,76993075449
1063,10,42419329352
1064,1,96917806617
1065,85,95848541226
1065,2,73886186229
1066,10,61178559541
1067,244,135808132977
1068,39,123268984814
1069,10,88484032976
1070,106,78457206889
1071,339,144115390667
1072,94,97870998992
1073,64,106437368712
1074,162,74699547270
1075,10,104968071549
1076,2,125626857523
1077,29,108886941281
1078,5,109275563868
1078,18,90914804608
1079,221,107971403433
1080,340,140331720606
1081,0,117683728606
1082,20,57343968527
1083,341,104453677474
1084,216,120527550285
1084,100,120527455770
1085,257,93359522276
1086,342,171833714529
1087,81,94246435253
1088,343,181234562066
1088,344,106111884597
1089,345,136802269672
1090,109,95813017194
1091,4,125259539631
1092,83,144438667874
1093,83,140795052174
1094,0,62109517175
1095,217,121631581082
1096,105,53195028657
1097,346,147165971996
1098,33,126480508766
1099,126,138600922710
1100,105,48961653411
1101,10,116401149898
1102,8,114794599614
1103,10,126128550337
1104,347,160289209540
1105,10,47847567837
1106,297,177398053082
1107,348,90094195057
1108,138,115867379616
1109,264,128040898363
1110,108,176485584285
1111,16,63938884810
1112,0,80435821544
1113,57,129451210522
1114,10,92864554977
1115,10,54501418099
1116,142,111248735876
1117,39,125005503705
1118,28,144721194520
1119,16,18648369043
1120,11,104526369694
1121,162,87221830069
1122,15,57999185388
1123,130,53057661714
1124,10,35604648167
1125,5,87062206212
1126,65,73936079744
1127,349,131749527969
1128,0,78836187692
1129,39,131773882564
1129,120,131773261737
1130,350,124471691085
1131,8,103391671341
1132,10,40518781544
1133,126,111967367588
1134,53,129776029162
1135,13,81269730124
1136,0,61147067253
1137,297,133407921012
1138,43,140284340428
1139,0,140644322855
1140,351,55049396496
1140,112,55049202461
1141,0,137897824115
1142,16,31270794517
1143,193,130137356211
1144,308,96749964883
1144,32,95785895967
1145,5,140663360485
1146,10,45008485366
1147,0,136161398622
1148,352,149192355481
1149,8,171306304327
1150,353,121884132179
1151,354,174498106996
1152,23,22275658390
1153,23,9247506000
1154,23,363469000
1155,8,142584351272
1156,20,37497723111
1157,8,106265514907
1158,355,95456198589
1159,106,63228097276
1160,356,170043723602
1161,0,183932235492
1162,8,164159031855
1162,357,149596250115
1163,64,136067116644
1164,29,81550147671
1165,358,106314102967
1166,5,120608990883
1167,359,128104589323
1168,202,102634289252
1169,10,120250117586
1170,2,94026648903
1171,2,137455370304
1172,20,85551098544
1173,10,118417047624
1174,360,131386221144
1175,16,37380526095
1176,10,141243358861
1177,361,175285205028
1178,264,158616248476
1179,4,132603825866
1180,39,128870697094
1181,301,127082869893
1182,242,95295393561
1183,74,145731306381
1184,0,149525785722
1185,4,79116799470
1186,43,162817148348
1187,320,118296712622
1188,63,142740941116
1189,23,10799789000
1190,10,158849787081
1191,362,135626768297
1191,8,135626408797
1192,217,122075639096
1193,10,113725758301
1194,156,63343771384
1194,351,60021442410
1195,188,176651962042
1196,33,119239572225
1197,307,52488115698
1198,10,193181968308
1199,4,86705683867
1200,11,161134007780
1201,0,105145684091
1202,242,126891548478
1203,20,58634835734
1204,363,134593622928
1205,198,145723806138
1206,143,66079721483
1207,211,111097194251
1208,2,90818879587
1209,20,79282003765
1210,217,94060000204
1211,10,128111636421
1212,0,79833599334
1213,161,133049803448
1213,364,88188437898
1214,8,111540416772
1215,39,94877330530
1216,126,136355426062
1217,191,68235364760
1218,47,94949656884
1219,0,121254882384
1220,202,167887597077
1221,10,107469880799
1222,8,124873579359
1222,363,124873026970
1223,365,123365146333
1224,126,121577907262
1225,159,152301489176
1226,10,87189693231
1227,281,93836494134
1228,366,92242708101
1229,33,124518957857
1230,99,125445506234
1231,367,162051145192
1232,0,145567351529
1233,10,102566614345
1234,10,19048626884
1235,13,126827805561
1236,109,144992243647
1236,368,136923394760
1237,156,73282643460
1238,83,160604370081
1239,29,118800911760
1239,30,118800850226
1240,105,65283769862
1241,16,10787895000
1242,102,63780596712
1242,369,55918701170
1243,187,112394762318
1244,10,146771669498
1245,370,124670189332
1246,371,138604605339
1247,20,87088811452
1248,64,70914223666
1249,128,85071208508
1250,155,64728748629
1250,162,57507313616
1251,83,142881747453
1252,372,96855552399
1253,373,193880414930
1253,334,174249904953
1254,127,119817184761
1255,161,116211048467
1256,177,119749001161
1257,1,97375746975
1258,106,78062559597
1259,4,77050621271
1260,239,122079910605
1261,267,156970723880
1262,83,166025520156
1263,10,26237343762
1264,45,132926807678
1265,53,58300224021
1266,155,53041560443
1267,145,164920069429
1268,374,163475370492
1269,375,159586923659
1270,83,185585243811
1271,16,78634433843
1272,118,165615016484
1273,8,125390012869
1274,10,38249261758
1275,102,88557997880
1276,376,113694772352
1277,162,72050687539
1277,155,61319566546
1278,23,59689800178
1279,146,47777296950
1280,43,107658578239
1281,377,137018003431
1282,50,130809906248
1283,102,47747210905
1284,156,57502146849
1285,102,71526262318
1285,369,67501725566
1286,378,132454336255
1287,10,106831097099
1288,121,142478814973
1289,29,132603539190
1290,379,139732456690
1290,370,139732360657
1291,94,138133502618
1292,10,110300426527
1292,10,110300426527
1293,380,154297530186
1294,8,142194756580
1295,204,76367480784
1296,381,132947578412
1297,238,157739936457
1297,127,115349616187
1298,363,145056776051
1299,33,87066532878
1300,70,49561726252
1301,2,127013520440
1302,382,137946268913
1303,67,110739651693
1304,16,79616476415
1305,10,62909272218
1306,383,188121512908
1307,155,74831204164
1308,384,168615481301
1308,130,105696590344
1309,23,18413801302
1310,385,129090576940
1311,0,179611041954
1312,33,126754321485
1313,198,155007604164
1314,20,59825822322
1315,126,84383781706
1316,0,142649830104
1317,8,115782554868
1318,106,52969727514
1319,386,170763512582
1320,29,150161706347
1321,23,52867768346
1322,387,163879268568
1323,11,112303106815
1324,191,89155860749
1325,29,150931769735
1326,4,114633172156
1327,10,38521442419
1328,157,135011172891
1329,8,111959222889
1330,87,87017389215
1331,388,175806478155
1331,389,169968156388
1332,93,74789451628
1333,308,72051302278
1334,390,175417774075
1335,155,55277049375
1336,391,131326985001
1337,0,93483688672
1338,187,74544288887
1339,20,49119387506
1340,67,91995528353
1341,10,106095678602
1342,10,96922196404
1343,10,91838311754
1344,10,94117169707
1344,13,94116281402
1345,0,130713708566
1346,94,141574180674
1347,392,127875090896
1348,0,128648644337
1349,121,111867175717
1350,10,134979912667
1351,10,108154053971
1352,181,162780048974
1352,393,109398118949
1352,394,80301049736
1352,274,77739774926
1352,10,77382338486
1352,3,75156414484
1353,10,37460482501
1354,10,69456327212
1355,2,144527520956
1356,3,147376316175
1357,84,93638655236
1358,8,128660179576
1359,20,172687377347
1360,395,131199117266
1361,396,64522712302
1362,25,113153850346
1363,13,109347358828
1364,397,181674280087
1365,369,76384073487
1366,10,123266917683
1367,0,80607863057
1368,143,106895425381
1369,398,104792155831
1370,53,86531928432
1371,5,107034396275
1372,202,188342975481
1373,399,181935012251
1373,400,177097576646
1374,109,82485586194
1375,8,111518624404
1376,401,156278509551
1377,402,174415241973
1378,10,49589066674
1379,71,89573861912
